"species","Type","Reitur","Year","Coverage"
"Racomitrium heterostichum","Mosar","R12","1997",3
"Racomitrium heterostichum","Mosar","R12","2006",2
"Racomitrium heterostichum","Mosar","R12","2011",7
"Racomitrium heterostichum","Mosar","R12","2014",10
"Racomitrium heterostichum","Mosar","R12","2017",7
"Racomitrium lanoginosum","Mosar","R12","2011",3
"Racomitrium sudeticum","Mosar","R12","2020",2
"Racomitrium sudeticum","Mosar","R12","2023",4
"Racomitrium sudeticum","Mosar","R12","1976",15
"Racomitrium sudeticum","Mosar","R12","1997",5
"Racomitrium sudeticum","Mosar","R12","2006",14
"Racomitrium sudeticum","Mosar","R12","2011",11
"Racomitrium sudeticum","Mosar","R12","2014",18
"Racomitrium sudeticum","Mosar","R12","2017",18
"mosi","Mosar","R12","2020",4
"mosi","Mosar","R12","2023",0.5
"Dauður mosi","Mosar","R12","2020",8
"Dauður mosi","Mosar","R12","2023",2
"Dauður mosi","Mosar","R12","2014",1
"Dauður mosi","Mosar","R12","2017",10
"Parmelia saxatilis","Blað- og runnfléttur","R12","2020",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R12","2023",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R12","1976",12
"Parmelia saxatilis","Blað- og runnfléttur","R12","1997",3
"Parmelia saxatilis","Blað- og runnfléttur","R12","2006",5
"Parmelia saxatilis","Blað- og runnfléttur","R12","2011",9
"Parmelia saxatilis","Blað- og runnfléttur","R12","2014",6
"Parmelia saxatilis","Blað- og runnfléttur","R12","2017",1
"Massalongia carnosa","Blað- og runnfléttur","R12","1976",2
"Physcia caesia","Blað- og runnfléttur","R12","2020",1
"Physcia caesia","Blað- og runnfléttur","R12","2014",1
"Physcia caesia","Blað- og runnfléttur","R12","2017",2
"Polychidium muscicola","Blað- og runnfléttur","R12","1976",1.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R12","1976",7
"Stereocaulon vesuvianum","Blað- og runnfléttur","R12","1997",2
"Stereocaulon vesuvianum","Blað- og runnfléttur","R12","2006",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R12","2011",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R12","2006",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R12","2011",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R12","2020",6
"Xanthoria candelaria","Blað- og runnfléttur","R12","2023",4
"Xanthoria candelaria","Blað- og runnfléttur","R12","1997",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R12","2006",0.05
"Xanthoria candelaria","Blað- og runnfléttur","R12","2011",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R12","2017",11
"Aspicilia cinerea","Hrúðurfléttur","R12","2020",4
"Aspicilia cinerea","Hrúðurfléttur","R12","1976",5
"Aspicilia cinerea","Hrúðurfléttur","R12","1997",2
"Aspicilia cinerea","Hrúðurfléttur","R12","2011",1
"Aspicilia cinerea","Hrúðurfléttur","R12","2014",1
"Aspicilia cinerea","Hrúðurfléttur","R12","2017",2
"Bryonora castanea","Hrúðurfléttur","R12","1976",0.5
"Candelariella coralliza","Hrúðurfléttur","R12","2014",2
"Candelariella vitellina","Hrúðurfléttur","R12","1976",0.5
"Candelariella vitellina","Hrúðurfléttur","R12","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R12","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R12","2011",0.5
"Lecanora intricata","Hrúðurfléttur","R12","1976",0.5
"Lecanora intricata","Hrúðurfléttur","R12","1997",1
"Lecanora intricata","Hrúðurfléttur","R12","2006",1
"Lecanora intricata","Hrúðurfléttur","R12","2011",1
"Lecanora intricata","Hrúðurfléttur","R12","2014",1
"Lecanora marginata","Hrúðurfléttur","R12","1976",1
"Lecanora polytropa","Hrúðurfléttur","R12","2023",3
"Lecanora polytropa","Hrúðurfléttur","R12","1976",1
"Lecanora polytropa","Hrúðurfléttur","R12","1997",1
"Lecanora polytropa","Hrúðurfléttur","R12","2006",1
"Lecanora polytropa","Hrúðurfléttur","R12","2011",0.5
"Lecanora polytropa","Hrúðurfléttur","R12","2014",0.5
"Lecidea lapicida","Hrúðurfléttur","R12","1976",2
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R12","1976",1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R12","1997",2
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R12","2006",0.5
"Lecidella meiococca","Hrúðurfléttur","R12","2006",0.5
"Lecidella meiococca","Hrúðurfléttur","R12","2011",0.5
"Lepra corallina","Hrúðurfléttur","R12","1976",8
"Miriquidica nigroleprosa","Hrúðurfléttur","R12","1997",1
"Ochrolechia androgyna","Hrúðurfléttur","R12","2006",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R12","2011",0.5
"Ochrolechia frigida","Hrúðurfléttur","R12","1976",1.5
"Porpidia melinodes","Hrúðurfléttur","R12","1976",1
"Protoparmeliopsis muralis","Hrúðurfléttur","R12","2020",1
"Protoparmeliopsis muralis","Hrúðurfléttur","R12","2017",1
"Rhizocarpon geographicum","Hrúðurfléttur","R12","1976",1
"Rhizocarpon geographicum","Hrúðurfléttur","R12","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R12","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R12","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R12","1976",0.5
"Litlar svartar askhirslu","Hrúðurfléttur","R12","2006",2
"Óaðgreindar tegundir","Hrúðurfléttur","R12","2020",4
"Óaðgreindar tegundir","Hrúðurfléttur","R12","2023",18
"Óaðgreindar tegundir","Hrúðurfléttur","R12","1976",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R12","2011",2
"Óaðgreindar tegundir","Hrúðurfléttur","R12","2014",2
"Óaðgreindar tegundir","Hrúðurfléttur","R12","2017",2
"Andreaea rupestris","Mosar","R13","2020",0.1
"Andreaea rupestris","Mosar","R13","2023",0.5
"Andreaea rupestris","Mosar","R13","1976",0.5
"Andreaea rupestris","Mosar","R13","1997",0.5
"Andreaea rupestris","Mosar","R13","2006",0.5
"Andreaea rupestris","Mosar","R13","2011",1
"Andreaea rupestris","Mosar","R13","2014",1
"Andreaea rupestris","Mosar","R13","2017",1
"Grimmia montana","Mosar","R13","2020",0.1
"Grimmia montana","Mosar","R13","2023",2
"Grimmia montana","Mosar","R13","1976",2
"Grimmia montana","Mosar","R13","1997",0.5
"Grimmia montana","Mosar","R13","2006",1
"Grimmia montana","Mosar","R13","2014",2
"Grimmia montana","Mosar","R13","2017",2
"Racomitrium heterostichum","Mosar","R13","2020",0.5
"Racomitrium heterostichum","Mosar","R13","2023",0.1
"Racomitrium heterostichum","Mosar","R13","1976",2
"Racomitrium heterostichum","Mosar","R13","1997",2
"Racomitrium heterostichum","Mosar","R13","2006",0.5
"Racomitrium heterostichum","Mosar","R13","2011",2
"Racomitrium heterostichum","Mosar","R13","2014",1
"Racomitrium heterostichum","Mosar","R13","2017",0.5
"Racomitrium sudeticum","Mosar","R13","1976",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R13","1976",1
"Parmelia saxatilis","Blað- og runnfléttur","R13","2011",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R13","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R13","1976",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R13","2006",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R13","2011",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R13","2014",0.5
"Umbilicaria cylindrica","Blað- og runnfléttur","R13","1997",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","2020",0.01
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","1976",12
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","1997",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","2006",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","2011",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","2014",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R13","2017",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R13","2020",0.1
"Umbilicaria torrefacta","Blað- og runnfléttur","R13","1976",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R13","1997",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R13","2006",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R13","2011",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R13","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R13","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R13","2023",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R13","1976",7
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R13","1997",30
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R13","2006",5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R13","2011",2
"Calvitimela aglaea","Hrúðurfléttur","R13","2020",0.1
"Calvitimela aglaea","Hrúðurfléttur","R13","1976",12
"Calvitimela aglaea","Hrúðurfléttur","R13","1997",7
"Calvitimela aglaea","Hrúðurfléttur","R13","2006",9
"Calvitimela aglaea","Hrúðurfléttur","R13","2011",6
"Calvitimela aglaea","Hrúðurfléttur","R13","2014",4
"Candelariella vitellina","Hrúðurfléttur","R13","2020",5
"Candelariella vitellina","Hrúðurfléttur","R13","2023",5
"Candelariella vitellina","Hrúðurfléttur","R13","1976",0.5
"Candelariella vitellina","Hrúðurfléttur","R13","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R13","2006",1
"Candelariella vitellina","Hrúðurfléttur","R13","2011",1
"Candelariella vitellina","Hrúðurfléttur","R13","2014",1
"Candelariella vitellina","Hrúðurfléttur","R13","2017",1
"Immersaria athroocarpa","Hrúðurfléttur","R13","2020",6
"Immersaria athroocarpa","Hrúðurfléttur","R13","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R13","1976",1.5
"Immersaria athroocarpa","Hrúðurfléttur","R13","1997",2
"Immersaria athroocarpa","Hrúðurfléttur","R13","2014",11
"Immersaria athroocarpa","Hrúðurfléttur","R13","2017",8
"Lecanora intricata","Hrúðurfléttur","R13","2020",3
"Lecanora intricata","Hrúðurfléttur","R13","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R13","1997",0.5
"Lecanora intricata","Hrúðurfléttur","R13","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R13","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R13","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R13","1976",0.5
"Lecanora polytropa","Hrúðurfléttur","R13","1997",0.5
"Lecanora polytropa","Hrúðurfléttur","R13","2006",1
"Lecanora polytropa","Hrúðurfléttur","R13","2011",1
"Lecanora polytropa","Hrúðurfléttur","R13","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R13","2017",0.5
"Lecidea lapicida","Hrúðurfléttur","R13","2020",1
"Lecidea lapicida","Hrúðurfléttur","R13","2023",2
"Lecidea lapicida","Hrúðurfléttur","R13","1976",1
"Lecidea lapicida","Hrúðurfléttur","R13","1997",1
"Lecidea lapicida","Hrúðurfléttur","R13","2006",0.5
"Lecidea lapicida","Hrúðurfléttur","R13","2011",1
"Lecidea lapicida","Hrúðurfléttur","R13","2014",0.5
"Lecidea lapicida","Hrúðurfléttur","R13","2017",2
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R13","1976",5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R13","1997",5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R13","2006",4
"Lecidea praenubila","Hrúðurfléttur","R13","2006",4
"Lecidea praenubila","Hrúðurfléttur","R13","2011",6
"Lecidea sp.","Hrúðurfléttur","R13","2011",2
"Rhizocarpon geographicum","Hrúðurfléttur","R13","2020",4
"Rhizocarpon geographicum","Hrúðurfléttur","R13","2023",3
"Rhizocarpon geographicum","Hrúðurfléttur","R13","1976",3
"Rhizocarpon geographicum","Hrúðurfléttur","R13","1997",3
"Rhizocarpon geographicum","Hrúðurfléttur","R13","2006",8
"Rhizocarpon geographicum","Hrúðurfléttur","R13","2011",8
"Rhizocarpon geographicum","Hrúðurfléttur","R13","2014",10
"Rhizocarpon geographicum","Hrúðurfléttur","R13","2017",5
"Tephromela atra","Hrúðurfléttur","R13","2020",0.5
"Tephromela atra","Hrúðurfléttur","R13","2006",0.5
"Tephromela atra","Hrúðurfléttur","R13","2011",1
"Tephromela atra","Hrúðurfléttur","R13","2014",0.5
"Tephromela atra","Hrúðurfléttur","R13","2017",1
"Tremolecia atrata","Hrúðurfléttur","R13","2020",0.01
"Tremolecia atrata","Hrúðurfléttur","R13","1976",1.5
"Tremolecia atrata","Hrúðurfléttur","R13","1997",0.5
"Tremolecia atrata","Hrúðurfléttur","R13","2006",2
"Tremolecia atrata","Hrúðurfléttur","R13","2011",1
"Tremolecia atrata","Hrúðurfléttur","R13","2014",1
"Tremolecia atrata","Hrúðurfléttur","R13","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R13","2020",20
"Óaðgreindar tegundir","Hrúðurfléttur","R13","2023",30
"Óaðgreindar tegundir","Hrúðurfléttur","R13","1976",1
"Óaðgreindar tegundir","Hrúðurfléttur","R13","1997",4
"Óaðgreindar tegundir","Hrúðurfléttur","R13","2006",5
"Óaðgreindar tegundir","Hrúðurfléttur","R13","2011",14
"Óaðgreindar tegundir","Hrúðurfléttur","R13","2014",45
"Óaðgreindar tegundir","Hrúðurfléttur","R13","2017",15
"Andreaea rupestris","Mosar","R14","2020",10
"Andreaea rupestris","Mosar","R14","2023",8
"Andreaea rupestris","Mosar","R14","1976",4
"Andreaea rupestris","Mosar","R14","1997",3
"Andreaea rupestris","Mosar","R14","2006",7
"Andreaea rupestris","Mosar","R14","2011",8
"Andreaea rupestris","Mosar","R14","2014",10
"Andreaea rupestris","Mosar","R14","2017",8
"Grimmia montana","Mosar","R14","2020",10
"Grimmia montana","Mosar","R14","2023",7
"Grimmia montana","Mosar","R14","1976",0.5
"Grimmia montana","Mosar","R14","1997",3
"Grimmia montana","Mosar","R14","2006",0.5
"Grimmia montana","Mosar","R14","2014",1
"Grimmia montana","Mosar","R14","2017",3
"Racomitrium heterostichum","Mosar","R14","1976",1
"Racomitrium heterostichum","Mosar","R14","1997",4
"Racomitrium heterostichum","Mosar","R14","2006",2
"Racomitrium heterostichum","Mosar","R14","2011",1
"Racomitrium sudeticum","Mosar","R14","2020",23
"Racomitrium sudeticum","Mosar","R14","2023",22
"Racomitrium sudeticum","Mosar","R14","2006",2
"Racomitrium sudeticum","Mosar","R14","2011",2
"Racomitrium sudeticum","Mosar","R14","2014",5
"Racomitrium sudeticum","Mosar","R14","2017",21
"Mosi (tekið sýni)","Mosar","R14","2020",3
"Mosi (tekið sýni)","Mosar","R14","2023",6
"Mosi (tekið sýni)","Mosar","R14","2017",5
"Dauður mosi","Mosar","R14","2023",4
"Massalongia carnosa","Blað- og runnfléttur","R14","1976",0.5
"Massalongia carnosa","Blað- og runnfléttur","R14","2006",1
"Massalongia carnosa","Blað- og runnfléttur","R14","2011",1
"Massalongia carnosa","Blað- og runnfléttur","R14","2014",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R14","1976",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R14","1997",1
"Parmelia saxatilis","Blað- og runnfléttur","R14","2006",2
"Parmelia saxatilis","Blað- og runnfléttur","R14","2011",1
"Polychidium muscicola","Blað- og runnfléttur","R14","1976",0.5
"Polychidium muscicola","Blað- og runnfléttur","R14","1997",0.5
"Polychidium muscicola","Blað- og runnfléttur","R14","2006",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","1976",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","1997",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","2006",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","2011",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R14","2017",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R14","2011",0.5
"Aspicilia cinerea","Hrúðurfléttur","R14","2020",4
"Aspicilia cinerea","Hrúðurfléttur","R14","1997",5
"Aspicilia cinerea","Hrúðurfléttur","R14","2006",6
"Aspicilia cinerea","Hrúðurfléttur","R14","2011",4
"Aspicilia cinerea","Hrúðurfléttur","R14","2014",0.5
"Aspicilia cinerea","Hrúðurfléttur","R14","2017",0.5
"Calvitimela aglaea","Hrúðurfléttur","R14","1976",1
"Calvitimela aglaea","Hrúðurfléttur","R14","1997",0.5
"Calvitimela aglaea","Hrúðurfléttur","R14","2006",0.5
"Calvitimela aglaea","Hrúðurfléttur","R14","2011",0.5
"Calvitimela aglaea","Hrúðurfléttur","R14","2014",1
"Candelariella vitellina","Hrúðurfléttur","R14","2020",0.1
"Candelariella vitellina","Hrúðurfléttur","R14","2023",0.01
"Candelariella vitellina","Hrúðurfléttur","R14","1976",0.5
"Candelariella vitellina","Hrúðurfléttur","R14","1997",0.5
"Candelariella vitellina","Hrúðurfléttur","R14","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R14","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R14","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R14","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R14","1997",0.5
"Catillaria contristans","Hrúðurfléttur","R14","2011",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R14","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R14","2011",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R14","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R14","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R14","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R14","2023",1
"Lecanora intricata","Hrúðurfléttur","R14","1976",0.5
"Lecanora intricata","Hrúðurfléttur","R14","1997",1
"Lecanora intricata","Hrúðurfléttur","R14","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R14","2011",0.5
"Lecanora intricata","Hrúðurfléttur","R14","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R14","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R14","1997",0.5
"Lecanora polytropa","Hrúðurfléttur","R14","2006",1
"Lecanora polytropa","Hrúðurfléttur","R14","2011",1
"Porpidia melinodes","Hrúðurfléttur","R14","1976",3
"Porpidia melinodes","Hrúðurfléttur","R14","1997",1
"Porpidia melinodes","Hrúðurfléttur","R14","2006",0.5
"Porpidia melinodes","Hrúðurfléttur","R14","2011",1
"Porpidia melinodes","Hrúðurfléttur","R14","2014",0.5
"Porpidia soredizodes cf.","Hrúðurfléttur","R14","1976",10
"Porpidia soredizodes cf.","Hrúðurfléttur","R14","1997",25
"Porpidia soredizodes cf.","Hrúðurfléttur","R14","2006",6
"Porpidia soredizodes cf.","Hrúðurfléttur","R14","2011",2
"Porpidia soredizodes cf.","Hrúðurfléttur","R14","2014",2
"Porpidia sp.","Hrúðurfléttur","R14","2020",1
"Porpidia sp.","Hrúðurfléttur","R14","2023",0.5
"Porpidia sp.","Hrúðurfléttur","R14","1976",2
"Porpidia sp.","Hrúðurfléttur","R14","2006",5
"Porpidia sp.","Hrúðurfléttur","R14","2011",11
"Porpidia sp.","Hrúðurfléttur","R14","2014",11
"Porpidia sp.","Hrúðurfléttur","R14","2017",8
"Rhizocarpon geographicum","Hrúðurfléttur","R14","2020",0.1
"Rhizocarpon geographicum","Hrúðurfléttur","R14","2023",0.1
"Rhizocarpon geographicum","Hrúðurfléttur","R14","1976",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R14","1997",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R14","2006",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R14","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R14","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R14","2017",0.5
"Tephromela atra","Hrúðurfléttur","R14","1976",0.5
"Tephromela atra","Hrúðurfléttur","R14","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R14","1976",0.5
"Tremolecia atrata","Hrúðurfléttur","R14","2006",0.5
"Tremolecia atrata","Hrúðurfléttur","R14","2011",0.5
"Tremolecia atrata","Hrúðurfléttur","R14","2014",0.5
"Steril","Hrúðurfléttur","R14","2006",9
"Óaðgreindar tegundir","Hrúðurfléttur","R14","2020",20
"Óaðgreindar tegundir","Hrúðurfléttur","R14","2023",15
"Óaðgreindar tegundir","Hrúðurfléttur","R14","1976",14
"Óaðgreindar tegundir","Hrúðurfléttur","R14","1997",6
"Óaðgreindar tegundir","Hrúðurfléttur","R14","2011",14
"Óaðgreindar tegundir","Hrúðurfléttur","R14","2014",30
"Óaðgreindar tegundir","Hrúðurfléttur","R14","2017",25
"Amphidium lapponicum","Mosar","R16","2020",1
"Amphidium lapponicum","Mosar","R16","1976",0.5
"Amphidium lapponicum","Mosar","R16","1997",1
"Amphidium lapponicum","Mosar","R16","2006",1
